depth index,current depth,current Joint positions,current joint effort,zero effort
0,0.097016417663999974,-0.13381140637504438,-0.4168899418197477,0.13095981330845502
0,0.097030417596000035,-0.1361791962742816,-0.45292865185639808,0.13095981330845502
0,0.097045713817999965,-0.13856629300570439,-0.48585203135942817,0.13095981330845502
0,0.097060232265999996,-0.14095261746383975,-0.51936543558473491,0.13095981330845502
0,0.097075463673500034,-0.14337060512675945,-0.54858345983186851,0.13095981330845502
0,0.097091213596999987,-0.14582450349754431,-0.57440294167868955,0.13095981330845502
0,0.09710702833500004,-0.14817568952110199,-0.61277814961555466,0.13095981330845502
0,0.097123231959999987,-0.15065507291037175,-0.63394823665083688,0.13095981330845502
0,0.097140407802500037,-0.15310935741780027,-0.6611365758533394,0.13095981330845502
0,0.097157778088499985,-0.15553699849681274,-0.68834851604473257,0.13095981330845502
0,0.097176055777500034,-0.15794958024672048,-0.71742493435851984,0.13095981330845502
0,0.097193426063499982,-0.16035019176067319,-0.74768140211686018,0.13095981330845502
0,0.097212416712000038,-0.1627786051129731,-0.77449212549710578,0.13095981330845502
0,0.09723276846499998,-0.16512554363344989,-0.80949239202254897,0.13095981330845502
0,0.097253897992000043,-0.16747595738372012,-0.84376102789237029,0.13095981330845502
0,0.097273925672499997,-0.16989587572985837,-0.87130338192823886,0.13095981330845502
0,0.097293499651500054,-0.17227640813833808,-0.90118223386432206,0.13095981330845502
0,0.09731385140450001,-0.17477895972623056,-0.91970901014380502,0.13095981330845502
0,0.097335564261999977,-0.17720853148846158,-0.94510367419058672,0.13095981330845502
0,0.09735753637750004,-0.17955624228222583,-0.97847547248254685,0.13095981330845502
0,0.097388128821500025,-0.1819780913115826,-1.0038465355404373,0.13095981330845502
0,0.097409193533999988,-0.18441345512346935,-1.0281319531093396,0.13095981330845502
0,0.097431036020500045,-0.1867352947621049,-1.0626129978791803,0.13095981330845502
0,0.097454045167999992,-0.18904709484800405,-1.0987225108825034,0.13095981330845502
0,0.097477508016999975,-0.19148361706982187,-1.1200342038511322,0.13095981330845502
0,0.097501619011000046,-0.19395025794984916,-1.1389385959528719,0.13095981330845502
0,0.097527674440000003,-0.19632345376209842,-1.1663865460331757,0.13095981330845502
0,0.097554442828499982,-0.1985854422209587,-1.2077354785703147,0.13095981330845502
0,0.097596053737499994,-0.20104629105133037,-1.2269938855054208,0.13095981330845502
0,0.097628331358499992,-0.20336195250366657,-1.2608377035752025,0.13095981330845502
0,0.097650368288500031,-0.20570078215462545,-1.292864245500372,0.13095981330845502
0,0.097679081112000021,-0.20802957225284788,-1.3225778905142183,0.13095981330845502
0,0.097701312485499986,-0.21039890669865993,-1.3511350870724024,0.13095981330845502
0,0.097733071590499973,-0.21273928089619371,-1.3810139390084857,0.13095981330845502
0,0.097747978925500009,-0.21507424918071547,-1.4107747860001141,0.13095981330845502
0,0.09778589540800002,-0.21739068290633914,-1.4422113032030071,0.13095981330845502
0,0.097810071216499997,-0.21975113620934583,-1.4698244602055488,0.13095981330845502
0,0.097836904419499993,-0.22205598583565817,-1.5006945536750567,0.13095981330845502
1,0.10642411271000003,-0.0015634672703867523,0.15904499008881701,0.13095981330845502
1,0.10642411271000003,-0.0037490006737922882,0.12727805904144918,0.13095981330845502
1,0.10642411271000003,-0.0061569487839754902,0.11809727436282602,0.13095981330845502
1,0.10642411271000003,-0.0086888467567899971,0.12083498907418917,0.13095981330845502
1,0.10642281642000004,-0.011119190792308449,0.11399070229578179,0.13095981330845502
1,0.10642540900000001,-0.013564980293575349,0.11040335198434026,0.13095981330845502
1,0.10642670529000005,-0.016015789571210502,0.10488072058383191,0.13095981330845502
1,0.10642800158000003,-0.018483974997812652,0.10075054752789599,0.13095981330845502
1,0.10642800158000003,-0.020955635654208205,0.099476094127779108,0.13095981330845502
1,0.10643189045000005,-0.023440811093133659,0.096407965571940979,0.13095981330845502
1,0.10643487191699999,-0.025907838109804675,0.094354679538418695,0.13095981330845502
1,0.10643973300450001,-0.028359805797370956,0.088714043193454911,0.13095981330845502
1,0.10644744593000002,-0.030859654428757426,0.088383629348980239,0.13095981330845502
1,0.10645263109,-0.033356413966994222,0.089068058026821009,0.13095981330845502
1,0.10645924216900005,-0.035804906424767094,0.084985086948667438,0.13095981330845502
1,0.10646818656999997,-0.038261121615414201,0.081751751470591827,0.13095981330845502
1,0.10647596430999998,-0.040758267290294706,0.080524500048256786,0.13095981330845502
1,0.10648549204150001,-0.043236878406277053,0.079297248625921496,0.13095981330845502
1,0.10649501977300005,-0.045749469546905994,0.079840071370415905,0.13095981330845502
1,0.10650506602049996,-0.048176724489274757,0.073845420192086439,0.13095981330845502
1,0.10651971409750001,-0.050686998810041427,0.075662696336698171,0.13095981330845502
1,0.10653092700600005,-0.053133946721239465,0.069904055047279243,0.13095981330845502
1,0.10654473249449999,-0.055633409215982241,0.072240552947494027,0.13095981330845502
1,0.106556852806,-0.058074951214168315,0.066127896824709764,0.13095981330845502
1,0.10657026940750003,-0.060631561932180333,0.074057829092106314,0.13095981330845502
1,0.10658439896849996,-0.063130638290279401,0.073467804369829845,0.13095981330845502
1,0.10659911186000001,-0.065591100984007333,0.071036902514050107,0.13095981330845502
1,0.10661518585599998,-0.068014108423295278,0.064711837491245539,0.13095981330845502
1,0.10663398206100001,-0.070607402122459834,0.075639095347807245,0.13095981330845502
1,0.10665225974999996,-0.073059369810026129,0.070966099547376926,0.13095981330845502
1,0.1066706022535,-0.075458436777403964,0.062280935635466349,0.13095981330845502
1,0.10669004660349998,-0.077999215893023818,0.068818409558290661,0.13095981330845502
1,0.10670962058250004,-0.080550806834667615,0.073963425136541749,0.13095981330845502
1,0.10672971307749998,-0.082963002447931658,0.069054419447200782,0.13095981330845502
1,0.10675200926550003,-0.085342762583123927,0.057253925001670238,0.13095981330845502
1,0.10676762955999999,-0.087612087638214792,0.035871429066369254,0.13095981330845502
1,0.10678059246000002,-0.08984202675564712,0.010476765019587357,0.13095981330845502
1,0.10679284240050002,-0.091919441898813514,-0.029574113128543578,0.13095981330845502
1,0.10680392567999999,-0.09407485664400958,-0.061010630331436978,0.13095981330845502
1,0.10681351822600001,-0.096232202072424194,-0.093603595989992266,0.13095981330845502
1,0.10682693482750005,-0.098447081860751795,-0.12013110750354491,0.13095981330845502
1,0.10683937921149997,-0.10062836776107649,-0.14880630900618447,0.13095981330845502
1,0.10684735139500001,-0.10280695070489523,-0.17743430853104136,0.13095981330845502
1,0.10685590690900004,-0.10491023700319028,-0.21571511251234235,0.13095981330845502
1,0.10686673093049999,-0.10714287907712858,-0.23988252513678932,0.13095981330845502
1,0.10687898087100001,-0.1092963631391061,-0.27063461366184166,0.13095981330845502
1,0.10688818453000001,-0.11140428307712566,-0.30532806733170176,0.13095981330845502
1,0.10689985114000007,-0.11354000485349244,-0.33813344189027644,0.13095981330845502
1,0.10691819364350001,-0.11577573602058044,-0.3623716574813961,0.13095981330845502
1,0.10697114709000004,-0.11789253710140539,-0.39697070719569172,0.13095981330845502
1,0.10698346184499999,-0.12006108049248762,-0.42604712550947965,0.13095981330845502
1,0.10701288762799999,-0.12212459471648045,-0.46524836805753172,0.13095981330845502
1,0.10701781352999998,-0.12440434546095151,-0.48382234631479692,0.13095981330845502
1,0.10702040610999999,-0.12657366112532115,-0.51169511419514002,0.13095981330845502
1,0.10702559127000003,-0.12865918513800551,-0.550235529054243,0.13095981330845502
1,0.10703077643,-0.13079645146094712,-0.58027958791256373,0.13095981330845502
1,0.10703596159000003,-0.13303025194481655,-0.60355016295914987,0.13095981330845502
1,0.10704406340250003,-0.1352327753605454,-0.62752876767246801,0.13095981330845502
1,0.10705462816599998,-0.13728625003180167,-0.66802806460952913,0.13095981330845502
1,0.10706648921949999,-0.13938451655372847,-0.70177747872374663,0.13095981330845502
1,0.10707854471650005,-0.14150324831777197,-0.73583370569354778,0.13095981330845502
1,0.10709235020499999,-0.14364205918728848,-0.76675100114083794,0.13095981330845502
1,0.10710622050800003,-0.14585925579547832,-0.7893371475095835,0.13095981330845502
1,0.10712112784299999,-0.14787025543592638,-0.83141771070234527,0.13095981330845502
1,0.10713519258950002,-0.15006003634241277,-0.85575033024902925,0.13095981330845502
1,0.10715444249599997,-0.15218494629275564,-0.88645521679630013,0.13095981330845502
1,0.10716909057300002,-0.15437858856567904,-0.9097493928317768,0.13095981330845502
1,0.10718574789950004,-0.1564892114602047,-0.94300318617928236,0.13095981330845502
1,0.107203312629,-0.15860446799445474,-0.97389688063768121,0.13095981330845502
1,0.10721932181050002,-0.16075602137321371,-1.0024304762069742,0.13095981330845502
1,0.1072366920965,-0.1628639413112333,-1.0334893775876108,0.13095981330845502
1,0.10725743273650004,-0.16493788122460623,-1.0682772352130345,0.13095981330845502
1,0.1072766178285,-0.1670133656845541,-1.1024986691050733,0.13095981330845502
1,0.10729625662200007,-0.16913595881503468,-1.1317638953299887,0.13095981330845502
1,0.10731563615750002,-0.17121916600785678,-1.1654661074664248,0.13095981330845502
1,0.10734058974000001,-0.17339659054174433,-1.1897515250353263,0.13095981330845502
1,0.10737221921599997,-0.17560567828041626,-1.210827208115044,0.13095981330845502
1,0.10739820983050005,-0.17771591503829812,-1.240116035328851,0.13095981330845502
1,0.10742342267100002,-0.17984159726192844,-1.2677055913425013,0.13095981330845502
1,0.10745686695300001,-0.18197924972151377,-1.2960267780117745,0.13095981330845502
1,0.10747417242450004,-0.18412771400712302,-1.3216810529363583,0.13095981330845502
1,0.107496403798,-0.18624181213144197,-1.3508990771834921,0.13095981330845502
1,0.10751733888149997,-0.188255514728396,-1.3897699058870701,0.13095981330845502
1,0.10754183876250005,-0.19040938492701726,-1.413512500711477,0.13095981330845502
1,0.10756724604650003,-0.19259684901364132,-1.4339745580800269,0.13095981330845502
1,0.10759453295100001,-0.19473759056637641,-1.458425182571166,0.13095981330845502
1,0.10762557909649999,-0.19679260978420751,-1.4920801927298193,0.13095981330845502
1,0.10766077336999998,-0.1988503319585446,-1.5249799712439591,0.13095981330845502
2,0.11641202716000001,-0.0015460911214197467,0.15729851691087876,0.13095981330845502
2,0.11641202716000001,-0.0034613288742274253,0.12104739797420867,0.13095981330845502
2,0.11641202716000001,-0.005653426600576052,0.1142975151513653,0.13095981330845502
2,0.11641455492550004,-0.0079694741895559845,0.11960773765185388,0.13095981330845502
2,0.11641332345000004,-0.010199027170344597,0.11472233295140426,0.13095981330845502
2,0.11641591603000001,-0.01234826372924128,0.10115176433904424,0.13095981330845502
2,0.11641461974000003,-0.014619905604194423,0.10204860191690457,0.13095981330845502
2,0.11641643454600001,-0.016887299976066732,0.10067974456122293,0.13095981330845502
2,0.11641980490000001,-0.019149288434927091,0.10042013368342111,0.13095981330845502
2,0.11641980490000001,-0.021349881167437367,0.093434240971667165,0.13095981330845502
2,0.11642239748000002,-0.023624225998896489,0.092797014271608844,0.13095981330845502
2,0.11642758264000004,-0.025874630358445505,0.090979738126996612,0.13095981330845502
2,0.11643276780000007,-0.028121559488201126,0.089398471871295973,0.13095981330845502
2,0.11643665666999996,-0.030352270878920874,0.08451306717084632,0.13095981330845502
2,0.11644313812,-0.032625843437092572,0.084772678048647701,0.13095981330845502
2,0.11644961957000002,-0.034902891225057672,0.086707959137714979,0.13095981330845502
2,0.116457915826,-0.037175305373298231,0.08696757001551636,0.13095981330845502
2,0.11646530467900004,-0.039382848565395305,0.078990435770337888,0.13095981330845502
2,0.11647398982199997,-0.041610856999609078,0.077031553692379809,0.13095981330845502
2,0.1164845545855,-0.043905667073184898,0.078069997203586455,0.13095981330845502
2,0.11649298047050001,-0.046183487134437415,0.079438854559268191,0.13095981330845502
2,0.11650309153250002,-0.048408020338857792,0.074718656781055701,0.13095981330845502
2,0.11651495258599998,-0.050642593096014654,0.071060503502941255,0.13095981330845502
2,0.11652778585699999,-0.052880254946321183,0.068794808569399415,0.13095981330845502
2,0.11654185060350006,-0.055178926386334128,0.072334956903058661,0.13095981330845502
2,0.11655461906,-0.057435895068826223,0.071202109436287575,0.13095981330845502
2,0.11657023935450003,-0.05962992347839341,0.06388580288005874,0.13095981330845502
2,0.11658540594749997,-0.061999257924205499,0.073703814258740202,0.13095981330845502
2,0.11659998921,-0.064234989091293493,0.07224055294749436,0.13095981330845502
2,0.11661684097999996,-0.066479215264543118,0.070234468891754095,0.13095981330845502
2,0.116632266831,-0.068648917065556508,0.05985003377968727,0.13095981330845502
2,0.11664795194000006,-0.071022112877805715,0.071721331191890975,0.13095981330845502
2,0.116662859275,-0.073260160864755966,0.069573641202804265,0.13095981330845502
2,0.11667971104500004,-0.075480832702739226,0.065490670124650943,0.13095981330845502
2,0.1167007757575,-0.077689534304767452,0.0601568466352711,0.13095981330845502
2,0.11671665531000001,-0.079753048528760223,0.040214011022324386,0.13095981330845502
2,0.11673221078999999,-0.081726206778124574,0.012412046108654089,0.13095981330845502
2,0.11674413665800001,-0.083623682245321559,-0.024334693594728039,0.13095981330845502
2,0.11675165514000001,-0.085557068420383658,-0.055818412775403503,0.13095981330845502
2,0.11676072916999998,-0.087506286197837929,-0.08635809240043682,0.13095981330845502
2,0.11677032171599999,-0.089479058310558565,-0.11536370774755049,0.13095981330845502
2,0.11677758094000001,-0.091423642448288295,-0.14543136759476219,0.13095981330845502
2,0.11678535868000003,-0.093312236772679899,-0.18267372806485699,0.13095981330845502
2,0.11679268271850003,-0.095261454550134156,-0.21238737307870276,0.13095981330845502
2,0.11680318266749996,-0.097185573445747214,-0.24573557038177221,0.13095981330845502
2,0.11681134929450002,-0.099158731695111565,-0.27273510167314624,0.13095981330845502
2,0.11681996962300001,-0.10114810768351182,-0.29820056868660128,0.13095981330845502
2,0.11682833069350004,-0.10301314767263703,-0.33633976673455607,0.13095981330845502
2,0.11683850657000001,-0.10494769225763027,-0.36777628393744932,0.13095981330845502
2,0.11684842318850001,-0.10689922685494679,-0.39656949038454392,0.13095981330845502
2,0.11685795092000004,-0.10886466237143695,-0.42585831759835069,0.13095981330845502
2,0.116871302707,-0.11075827647219678,-0.4604573673126463,0.13095981330845502
2,0.11688342301850004,-0.11263335601405848,-0.49555203779365414,0.13095981330845502
2,0.11689515444300003,-0.11459840539390491,-0.5234720076517797,0.13095981330845502
2,0.11690545994849999,-0.11655071226450886,-0.55122677058766756,0.13095981330845502
2,0.11691796914700001,-0.11853738529640312,-0.57858031671240728,0.13095981330845502
2,0.11693080241800005,-0.12039817778244752,-0.61504384454909666,0.13095981330845502
2,0.11694298754399997,-0.12229642552293192,-0.64794362306323616,0.13095981330845502
2,0.11695718191950003,-0.12423328692778741,-0.67874291356607119,0.13095981330845502
2,0.11697098740800002,-0.12621571245660085,-0.70494001123514871,0.13095981330845502
2,0.11698375586449997,-0.12807264357620812,-0.74171035192742185,0.13095981330845502
2,0.11699827431250001,-0.12997436654648592,-0.7748933423082538,0.13095981330845502
2,0.11701694088850001,-0.13191161408798513,-0.80408776556649642,0.13095981330845502
2,0.11703236673950002,-0.13392068304521462,-0.82629629611298527,0.13095981330845502
2,0.11704753333250002,-0.13580889123296253,-0.85945568550492601,0.13095981330845502
2,0.11706192215149999,-0.13768590145804277,-0.89313429665247013,0.13095981330845502
2,0.11707780170400003,-0.13955055531052429,-0.9298338343780701,0.13095981330845502
2,0.11709439421599999,-0.14145266441744578,-0.96157716443654773,0.13095981330845502
2,0.11710994969600001,-0.14334705079149307,-0.99424093306177608,0.13095981330845502
2,0.11712356074099999,-0.14531711994770777,-1.0185263506306781,0.13095981330845502
2,0.1171398291805,-0.14717327879402758,-1.0547066666006746,0.13095981330845502
2,0.11715596799100003,-0.14906843744136231,-1.0845855185367577,0.13095981330845502
2,0.11717424568000001,-0.15102421954175965,-1.1118682616948248,0.13095981330845502
2,0.11719304188499997,-0.15294216025107329,-1.141817916597581,0.13095981330845502
2,0.1172104769855,-0.15484002185491397,-1.1722867932559411,0.13095981330845502
2,0.11723270835899999,-0.15671973503650022,-1.2052337737478629,0.13095981330845502
2,0.117247745323,-0.15859944821808647,-1.2370715077619037,0.13095981330845502
2,0.11726706004399998,-0.16047452775994825,-1.2710097297872498,0.13095981330845502
2,0.11729330991650003,-0.16234729048194763,-1.3046411389570118,0.13095981330845502
2,0.11743350368000002,-0.164158657477597,-1.3440311894161927,0.13095981330845502
2,0.11744633695099997,-0.16600439063453665,-1.3781818203415586,0.13095981330845502
2,0.11745392024749998,-0.16792426202706889,-1.4073998445886922,0.13095981330845502
2,0.11746798499399999,-0.16982057908433471,-1.435980642135767,0.13095981330845502
2,0.11748950340799999,-0.17164082722278945,-1.4733174065614256,0.13095981330845502
2,0.11751996622300001,-0.17364178731050098,-1.4937086609633028,0.13095981330845502
2,0.11755321606150007,-0.17559563872767978,-1.5161532013987018,0.13095981330845502
3,0.12641290451000001,-0.0015302595190275863,0.15637807834412723,0.13095981330845502
3,0.12641290451000001,-0.0032362112109437804,0.11838048622951906,0.13095981330845502
3,0.12641290451000001,-0.0052309931123559706,0.10886928770642117,0.13095981330845502
3,0.12641549709000002,-0.0073524278329054451,0.11344787955128706,0.13095981330845502
3,0.12641420080000004,-0.0094418132120268877,0.11417951020690983,0.13095981330845502
3,0.12641420080000004,-0.011405318045298467,0.10261502565028986,0.13095981330845502
3,0.12641588597699999,-0.013439485884369204,0.097871226883186946,0.13095981330845502
3,0.12641808967000001,-0.015523079213834973,0.096360763594158919,0.13095981330845502
3,0.12641938596000007,-0.017610147773094144,0.098343246661007813,0.13095981330845502
3,0.12641938596000007,-0.019623850370048192,0.091451757904818159,0.13095981330845502
3,0.12642197853999998,-0.021673077538223666,0.087274382871100509,0.13095981330845502
3,0.12642619148250001,-0.023774047016656443,0.090460516371393435,0.13095981330845502
3,0.12642975628,-0.025848759203316855,0.089469274837968932,0.13095981330845502
3,0.12643623773000007,-0.027827323365693168,0.07891963280366493,0.13095981330845502
3,0.12644025622899996,-0.029924045341045136,0.079462455548158867,0.13095981330845502
3,0.12644712656600005,-0.032018450496534817,0.081751751470592063,0.13095981330845502
3,0.1264530895,-0.034154558409545316,0.086920368037734425,0.13095981330845502
3,0.12646132094150001,-0.036174053056155023,0.081020120814969246,0.13095981330845502
3,0.12646786720600006,-0.038161498361336699,0.072028144047474832,0.13095981330845502
3,0.12647849678400003,-0.040239685777790524,0.070328872847318091,0.13095981330845502
3,0.12648549675000001,-0.042304358411714441,0.069550040213913256,0.13095981330845502
3,0.12649521892499999,-0.044477149305877504,0.079816470381524882,0.13095981330845502
3,0.12650623739000005,-0.046464980747702903,0.069597242191695524,0.13095981330845502
3,0.12651641326650001,-0.04849644563026765,0.066387507702511242,0.13095981330845502
3,0.12652548729649998,-0.050598573518631562,0.067166340335916092,0.13095981330845502
3,0.12653994093000004,-0.052694909357339802,0.071013301525159403,0.13095981330845502
3,0.12655199642700002,-0.05478429473646125,0.071438119325198474,0.13095981330845502
3,0.12656709820549999,-0.056752047072813651,0.059637624879667603,0.13095981330845502
3,0.12657993147649996,-0.058820581073174692,0.058905994224044897,0.13095981330845502
3,0.12659451473900002,-0.060962867172484572,0.066316704735837936,0.13095981330845502
3,0.1266102646625,-0.063093569172483113,0.071674129214108817,0.13095981330845502
3,0.12662569051350001,-0.0650953015334821,0.06383860090227661,0.13095981330845502
3,0.12664312561400004,-0.067121360503034896,0.059614023890776816,0.13095981330845502
3,0.12666192181899999,-0.069218468615030573,0.060676068390874485,0.13095981330845502
3,0.1266828569025,-0.071272329422930589,0.06044005850196358,0.13095981330845502
3,0.12670022718849999,-0.073060142083313545,0.031670453043760274,0.13095981330845502
3,0.12671234749999999,-0.074814360855693651,-0.00014367998139006399,0.13095981330845502
3,0.12672271782000002,-0.076522629367472117,-0.03667801078475276,0.13095981330845502
3,0.12673049555999999,-0.078302719294980852,-0.06688727656531103,0.13095981330845502
3,0.12673931033200003,-0.080106363557755994,-0.092588753467676768,0.13095981330845502
3,0.12674903250700004,-0.081879889162321667,-0.12301042814825433,0.13095981330845502
3,0.12675687506150002,-0.083605147686423423,-0.15744427094031249,0.13095981330845502
3,0.12676199540699995,-0.085341990309836482,-0.18930560594324505,0.13095981330845502
3,0.12676692130900002,-0.087086169529480117,-0.22373944873530321,0.13095981330845502
3,0.12677469904900002,-0.088880546512806163,-0.25029056123774718,0.13095981330845502
3,0.12678364344999998,-0.090637854378335964,-0.28028741811828584,0.13095981330845502
3,0.12679368969750004,-0.092331449697653403,-0.31786019243285513,0.13095981330845502
3,0.12680386557399997,-0.094071381414216199,-0.35057116303586577,0.13095981330845502
3,0.12681507848250001,-0.095808996310916689,-0.3812052466164631,0.13095981330845502
3,0.126825902504,-0.097558967580215969,-0.41238215294155484,0.13095981330845502
3,0.126837309856,-0.099342918874161829,-0.44268582267767725,0.13095981330845502
3,0.12684897646600002,-0.10111103856571553,-0.4708182014358222,0.13095981330845502
3,0.1268590227135,-0.10281042593468863,-0.50607807883906752,0.13095981330845502
3,0.12686893933200008,-0.10452101126632936,-0.54027591174221523,0.13095981330845502
3,0.12687982816799998,-0.10628140822500882,-0.57020196565608061,0.13095981330845502
3,0.12689071700400004,-0.10806265656244873,-0.59814553650309699,0.13095981330845502
3,0.12690128176750007,-0.10982305352112823,-0.62764677261692348,0.13095981330845502
3,0.12691132801500002,-0.11148537177230503,-0.66680081318719397,0.13095981330845502
3,0.1269218927785,-0.11320213529024512,-0.70066823224586661,0.13095981330845502
3,0.12693103162300004,-0.11502161115541243,-0.72490644783698654,0.13095981330845502
3,0.12694367045050001,-0.11675188945588244,-0.75589454625094987,0.13095981330845502
3,0.1269554666895,-0.11855978122173841,-0.78029796876430702,0.13095981330845502
3,0.12696797588800005,-0.12024797062804386,-0.81782354110109412,0.13095981330845502
3,0.12697905916749999,-0.12193422935113078,-0.85324862542657676,0.13095981330845502
3,0.12699007763249998,-0.12369539858309767,-0.88090898440690046,0.13095981330845502
3,0.12700349423399998,-0.12548591419998661,-0.90592603263142535,0.13095981330845502
3,0.12701652194850002,-0.12720885590422612,-0.93809418048994142,0.13095981330845502
3,0.12703201261400004,-0.12891751055264827,-0.97231561438198033,0.13095981330845502
3,0.12704750327949996,-0.13063813543702552,-1.0046725701516248,0.13095981330845502
3,0.12706396616250004,-0.1324263342340522,-1.0289107857427446,0.13095981330845502
3,0.12707991052950002,-0.1342110578012855,-1.0552966913229509,0.13095981330845502
3,0.12709481786449997,-0.13589963334423469,-1.0899901449928109,0.13095981330845502
3,0.12710667891799998,-0.13761060481251911,-1.1223943027402379,0.13095981330845502
3,0.12712067885000006,-0.13928875466608814,-1.1585038157435614,0.13095981330845502
3,0.12713487322550004,-0.14097269656931274,-1.1934332793023323,0.13095981330845502
3,0.12715153055200007,-0.14269718282012711,-1.2249642004607899,0.13095981330845502
3,0.12718426187450005,-0.14441124338156125,-1.2555746830524963,0.13095981330845502
3,0.12732393712199999,-0.14615542260120479,-1.2845566974107192,0.13095981330845502
3,0.12733975186000007,-0.14779534492704641,-1.3232859201809506,0.13095981330845502
3,0.12734791848699997,-0.14955033597271389,-1.3521263286058267,0.13095981330845502
3,0.12735627955750006,-0.15125088175161819,-1.3832796339420275,0.13095981330845502
3,0.127365418402,-0.1530274964493335,-1.4085090910665721,0.13095981330845502
3,0.12737961277749996,-0.15467668605462409,-1.4454210376921914,0.13095981330845502
3,0.12739283493549997,-0.15641777618111805,-1.474639061939325,0.13095981330845502
3,0.12740780708500005,-0.15811986650659712,-1.505815968264417,0.13095981330845502
4,0.13639563380000003,-0.0015491802145694365,0.15937540393329203,0.13095981330845502
4,0.13639563380000003,-0.0031033802055071198,0.12135421082979254,0.13095981330845502
4,0.13639822638000001,-0.0049205392508121469,0.11134739153998249,0.13095981330845502
4,0.13639693009000003,-0.0068875193138771299,0.11495834284031503,0.13095981330845502
4,0.13639880971050006,-0.0088324895882505739,0.1179792694183707,0.13095981330845502
4,0.13639822638000001,-0.010688262297926718,0.11144179549554703,0.13095981330845502
