position index,depth index,current depth,current joint position,current torque offset
34,0,0.090018266470000011,0.094945911308491601,-0.016174858508893469
35,0,0.090015673889999995,0.097738438111682563,-0.010133005352781953
36,0,0.090015673889999995,0.10053096491487352,-0.0088585519526646304
36,0,0.090015673889999995,0.10332349171806436,-0.0065220540524496343
35,0,0.090015673889999995,0.10332349171806436,-0.0069468718524887067
34,0,0.090014377599999987,0.10053096491487352,-0.095733792060660711
33,0,0.090013081309999979,0.097738438111682563,-0.11647906129590339
32,0,0.090014377599999987,0.094945911308491601,-0.13887639975352067
31,0,0.090013081309999979,0.092153384505300653,-0.15981047689989158
30,0,0.090014377599999987,0.089360857702109719,-0.17179977925655085
29,0,0.090011785019999985,0.086568330898918758,-0.1837182786465365
28,0,0.090011785019999985,0.083775804095727879,-0.19011414663601436
27,0,0.090011785019999985,0.080983277292536945,-0.20009736493693303
26,0,0.090013081309999979,0.078190750489345998,-0.20290588261496917
25,0,0.090013081309999979,0.075398223686155036,-0.20066378867031848
24,0,0.090010488729999977,0.072605696882964102,-0.21805771748303018
23,0,0.090010488729999977,0.069813170079773196,-0.21583922452727075
22,0,0.090010488729999977,0.067020643276582276,-0.21720808188295232
21,0,0.090011785019999985,0.064228116473391328,-0.23261952762881549
20,0,0.090011785019999985,0.061435589670200373,-0.22846575358398832
19,0,0.090009581326999988,0.058643062867009467,-0.22582244282818947
18,0,0.090009192439999997,0.055850536063818547,-0.23151028115093539
17,0,0.090007896149999989,0.053058009260627634,-0.23752853331815596
16,0,0.090006599859999981,0.050265482457436686,-0.24895141194142956
15,0,0.090007896149999989,0.04747295565424578,-0.24814897831913346
14,0,0.090007896149999989,0.044680428851054839,-0.24916382084144922
13,0,0.090005303569999973,0.041887902047863933,-0.2498954514970721
12,0,0.090005303569999973,0.039095375244672985,-0.23929860748498558
11,0,0.090005303569999973,0.036302848441482051,-0.24321637164090179
10,0,0.090005303569999973,0.033510321638291138,-0.24387719932985125
9,0,0.090005303569999973,0.030717794835100187,-0.24050225791842963
8,0,0.090005303569999973,0.027925268031909273,-0.24821978128580652
7,0,0.090005303569999973,0.025132741228718343,-0.2441604111965443
6,0,0.090005303569999973,0.022340214425527419,-0.24012464209617268
5,0,0.090005303569999973,0.019547687622336496,-0.24831418524137067
4,0,0.090006599859999981,0.016755160819145572,-0.24583608140780955
3,0,0.090006599859999981,0.013962634015954651,-0.25279837313067277
2,0,0.090005303569999973,0.011170107212763711,-0.25964265990908014
1,0,0.090002710989999971,0.0083775804095727879,-0.25329399389738494
0,0,0.090004007279999965,0.0055850536063818635,-0.26601492690966677
-1,0,0.090002710989999971,0.0027925268031909335,-0.26108232023143485
-2,0,0.090002710989999971,6.0715321659188248e-18,-0.26065750243139585
0,0,0.090002710989999971,6.0715321659188248e-18,-0.26082270935363289
1,0,0.090000118410000052,-0.0027925268031909274,-0.27783902234408836
2,0,0.090002710989999971,-0.0055850536063818549,-0.27706018971068358
3,0,0.090000118410000052,-0.0083775804095727845,-0.28251201814451865
4,0,0.090001414700000046,-0.01117010721276371,-0.29228282754541779
5,0,0.090001414700000046,-0.013962634015954637,-0.2816859835333313
6,0,0.090000118410000052,-0.016755160819145569,-0.28841226536728382
7,0,0.089997525830000036,-0.019547687622336492,-0.30561738626886747
8,0,0.089998822120000044,-0.022340214425527419,-0.29952833113497351
9,0,0.089998822120000044,-0.025132741228718343,-0.30054317365728922
10,0,0.089996229540000028,-0.027925268031909273,-0.29655460653469967
11,0,0.089996229540000028,-0.030717794835100187,-0.29502054225678065
12,0,0.089997525830000036,-0.033510321638291138,-0.29192881271205173
13,0,0.089997525830000036,-0.036302848441482051,-0.29421810863448483
14,0,0.08999493325000002,-0.039095375244672985,-0.2855329447225744
15,0,0.08999493325000002,-0.041887902047863933,-0.28647698427821683
16,0,0.089996229540000028,-0.044680428851054839,-0.28508452593364442
17,0,0.089996229540000028,-0.04747295565424578,-0.27812223421078097
18,0,0.089996229540000028,-0.050265482457436686,-0.28173318551111343
19,0,0.089996229540000028,-0.053058009260627634,-0.2776502144329599
20,0,0.08999363696000004,-0.055850536063818547,-0.27144315435461047
21,0,0.08999493325000002,-0.058643062867009467,-0.26509448834291538
22,0,0.08999493325000002,-0.061435589670200373,-0.27002709502114708
23,0,0.08999493325000002,-0.064228116473391328,-0.2685874346987922
24,0,0.08999493325000002,-0.067020643276582276,-0.2616251429759297
25,0,0.08999493325000002,-0.069813170079773196,-0.26865823766546548
26,0,0.08999493325000002,-0.072605696882964102,-0.26502368537624227
27,0,0.08999493325000002,-0.075398223686155036,-0.26153073902036517
28,0,0.089992340670000032,-0.078190750489345998,-0.26818621788764441
29,0,0.08999363696000004,-0.080983277292536945,-0.27233999193247099
30,0,0.08999363696000004,-0.083775804095727879,-0.27970350046648218
31,0,0.08999363696000004,-0.086568330898918758,-0.27694218476622784
32,0,0.08999363696000004,-0.089360857702109719,-0.27314242555476731
33,0,0.08999363696000004,-0.092153384505300653,-0.27583293828834804
34,0,0.089991044380000038,-0.094945911308491601,-0.28078914595547083
35,0,0.089991044380000038,-0.097738438111682563,-0.29015873854522223
36,0,0.089992340670000032,-0.10053096491487352,-0.28772783668944268
36,0,0.089991044380000038,-0.10332349171806436,-0.28310204286679508
35,0,0.08998974809000003,-0.10332349171806436,-0.28241761418895417
34,0,0.08998974809000003,-0.10053096491487352,-0.19245064453622937
33,0,0.089988451800000022,-0.097738438111682563,-0.1699825031119388
32,0,0.089991044380000038,-0.094945911308491601,-0.14890682003222153
31,0,0.08998974809000003,-0.092153384505300653,-0.12575424993009035
30,0,0.08998974809000003,-0.089360857702109719,-0.11390655350677763
29,0,0.089992340670000032,-0.086568330898918758,-0.10406494113920539
28,0,0.08998974809000003,-0.083775804095727879,-0.10118562049449589
27,0,0.089992340670000032,-0.080983277292536945,-0.094907757449473676
26,0,0.089991044380000038,-0.078190750489345998,-0.087355441004334164
25,0,0.08999363696000004,-0.075398223686155036,-0.080676361148163747
24,0,0.08999363696000004,-0.072605696882964102,-0.063164427390996342
23,0,0.08999493325000002,-0.069813170079773196,-0.066161752980160832
22,0,0.08999363696000004,-0.067020643276582276,-0.064415279802222267
21,0,0.089996229540000028,-0.064228116473391328,-0.055612110945857031
20,0,0.089996229540000028,-0.061435589670200373,-0.057712598957161146
19,0,0.08999493325000002,-0.058643062867009467,-0.057665396979379092
18,0,0.08999493325000002,-0.055850536063818547,-0.047375365822876436
17,0,0.08999493325000002,-0.053058009260627634,-0.057098973245993688
16,0,0.089996229540000028,-0.050265482457436686,-0.055210894134708768
15,0,0.089996229540000028,-0.04747295565424578,-0.0563201406125887
14,0,0.089998822120000044,-0.044680428851054839,-0.05412524864572018
13,0,0.089997525830000036,-0.041887902047863933,-0.053912839745700644
12,0,0.089997525830000036,-0.039095375244672985,-0.053134007112295455
11,0,0.089997525830000036,-0.036302848441482051,-0.059482673123990824
10,0,0.089997525830000036,-0.033510321638291138,-0.056414544568152682
9,0,0.090000118410000052,-0.030717794835100187,-0.057641795990487965
8,0,0.089998822120000044,-0.027925268031909273,-0.054738874356887415
7,0,0.089998822120000044,-0.025132741228718343,-0.056272938634806459
6,0,0.090001414700000046,-0.022340214425527419,-0.055470505012510572
5,0,0.090000118410000052,-0.019547687622336496,-0.054809677323560721
4,0,0.090002710989999971,-0.016755160819145572,-0.052402376456672208
3,0,0.090001414700000046,-0.013962634015954651,-0.048036193511826406
2,0,0.090004007279999965,-0.011170107212763711,-0.042419158155753402
1,0,0.090004007279999965,-0.0083775804095727879,-0.055352500068055456
0,0,0.090004007279999965,-0.0055850536063818635,-0.047304562856203262
-1,0,0.090004007279999965,-0.0027925268031909335,-0.040979497833399145
-2,0,0.090004007279999965,-6.0715321659188248e-18,-0.052402376456672436
-3,0,0.090004007279999965,0.0027925268031909205,-0.034890442699505017
-4,0,0.090004007279999965,0.0055850536063818505,-0.031515501288083482
-5,0,0.090002710989999971,0.0083775804095727775,-0.039067817733222654
-6,0,0.090005303569999973,0.011170107212763706,-0.025992869887574793
-7,0,0.090004007279999965,0.013962634015954633,-0.029887033054599936
-8,0,0.090006599859999981,0.016755160819145559,-0.022995544298410282
-9,0,0.090005303569999973,0.019547687622336489,-0.014192375442044585
-10,0,0.090005303569999973,0.022340214425527413,-0.014310380386499811
0,1,0.090005303569999973,0.025132741228718343,-0.012162690397412999
1,1,0.099906366589999976,0.0027925268031909274,-0.16795281806730783
2,1,0.099912848040000016,0.0055850536063818549,-0.10942236561747613
3,1,0.099915440620000004,0.0083775804095727845,-0.090022352749023926
4,1,0.099919329490000028,0.01117010721276371,-0.059293865212862416
5,1,0.099921922070000044,0.013962634015954637,-0.05509288919025377
6,1,0.09992581094000004,0.016755160819145569,-0.039846650366628059
7,1,0.09992581094000004,0.019547687622336492,-0.028211362843334569
8,1,0.09992969981000005,0.022340214425527419,-0.021319874087145137
9,1,0.09992969981000005,0.025132741228718343,-0.014546390275410475
10,1,0.099933588679999963,0.027925268031909273,-0.006097236252410345
11,1,0.099933588679999963,0.030717794835100187,-0.012705513141907949
12,1,0.099937477549999987,0.033510321638291138,-0.01027461128612853
13,1,0.099936181259999979,0.036302848441482051,-0.0095429806305053922
14,1,0.099937477549999987,0.039095375244672985,-0.01143105974179052
15,1,0.099941366419999983,0.041887902047863933,-0.007843709430349002
16,1,0.099941366419999983,0.044680428851054839,-0.018794568275801182
17,1,0.099940070129999989,0.04747295565424578,-0.014735198186538992
18,1,0.099942662709999977,0.050265482457436686,-0.01447558730873719
19,1,0.099942144193999966,0.053058009260627634,-0.027857348009968787
20,1,0.099943958999999985,0.055850536063818547,-0.0090709608526841675
21,1,0.099942662709999977,0.058643062867009467,-0.0057432214190446728
22,1,0.099945255289999993,0.061435589670200373,-0.011336655786226207
23,1,0.099943958999999985,0.064228116473391328,-0.0056016154856982064
24,1,0.099947847870000009,0.067020643276582276,-0.010180207330563998
25,1,0.099949144160000003,0.069813170079773196,-0.0063568471302123649
26,1,0.099947847870000009,0.072605696882964102,0.0027531345817372863
27,1,0.099947847870000009,0.075398223686155036,-0.0063096451524298812
28,1,0.099947847870000009,0.078190750489345998,0.0053256423708629517
29,1,0.099947847870000009,0.080983277292536945,0.0058448641264662255
30,1,0.099949144160000003,0.083775804095727879,0.0072137214821478557
31,1,0.099949144160000003,0.086568330898918758,0.0078745491710978145
32,1,0.099948625644000005,0.089360857702109719,0.0071429185154746767
33,1,0.099947847870000009,0.092153384505300653,0.013538786504952419
34,1,0.099947847870000009,0.094945911308491601,0.021279910861220327
35,1,0.099947847870000009,0.097738438111682563,0.028360207528538389
36,1,0.099947847870000009,0.10053096491487352,0.034095247829066935
36,1,0.099950440450000011,0.10332349171806436,0.028383808517429741
35,1,0.099950440450000011,0.10332349171806436,0.0277937837951533
34,1,0.099947847870000009,0.10053096491487352,-0.064061264968856738
33,1,0.099949144160000003,0.097738438111682563,-0.082375632348319891
32,1,0.099949144160000003,0.094945911308491601,-0.1068734588172416
31,1,0.099946551580000001,0.092153384505300653,-0.12835035870810732
30,1,0.099946551580000001,0.089360857702109719,-0.1408116808425873
29,1,0.099947847870000009,0.086568330898918758,-0.15225816045475227
28,1,0.099947847870000009,0.083775804095727879,-0.1574031760330033
27,1,0.099945255289999993,0.080983277292536945,-0.16932167542298934
26,1,0.099945255289999993,0.078190750489345998,-0.16951048333411781
25,1,0.099945255289999993,0.075398223686155036,-0.16922727146742506
24,1,0.099945255289999993,0.072605696882964102,-0.18546475182447514
23,1,0.099945449733499989,0.069813170079773196,-0.18303384996869587
22,1,0.099945903434999997,0.067020643276582276,-0.18933531400260925
21,1,0.099943958999999985,0.064228116473391328,-0.20123021240370392
20,1,0.099944996031999994,0.061435589670200373,-0.20144262130372334
19,1,0.099945255289999993,0.058643062867009467,-0.20325989744833528
18,1,0.099945255289999993,0.055850536063818547,-0.20012096592582412
17,1,0.099942662709999977,0.053058009260627634,-0.2109066178490388
16,1,0.099942662709999977,0.050265482457436686,-0.22391076272801369
15,1,0.099941366419999983,0.04747295565424578,-0.21845893429417851
14,1,0.099941366419999983,0.044680428851054839,-0.22247110240565909
13,1,0.099941366419999983,0.041887902047863933,-0.22452438843918152
12,1,0.099941366419999983,0.039095375244672985,-0.2153200027716673
11,1,0.099941366419999983,0.036302848441482051,-0.21973338769429582
10,1,0.099942662709999977,0.033510321638291138,-0.21524919980499413
9,1,0.099942662709999977,0.030717794835100187,-0.21874214616087123
8,1,0.099940070129999989,0.027925268031909273,-0.22664847743937636
7,1,0.099941366419999983,0.025132741228718343,-0.21930856989425679
6,1,0.099938773839999981,0.022340214425527419,-0.21909616099423745
5,1,0.099937477549999987,0.019547687622336496,-0.22688448732828742
4,1,0.099937477549999987,0.016755160819145572,-0.22011100351655272
3,1,0.099938773839999981,0.013962634015954651,-0.22865456149511681
2,1,0.099938773839999981,0.011170107212763711,-0.23377597608447731
1,1,0.099938773839999981,0.0083775804095727879,-0.23054264060640178
0,1,0.099938773839999981,0.0055850536063818635,-0.24205992318523978
-1,1,0.099936181259999979,0.0027925268031909335,-0.2371037155181171
-2,1,0.099936181259999979,6.0715321659188248e-18,-0.24083267176290452
0,1,0.099936181259999979,6.0715321659188248e-18,-0.24281515482975363
1,1,0.099936181259999979,-0.0027925268031909274,-0.25496966410865002
2,1,0.099936181259999979,-0.0055850536063818549,-0.2548280581753038
3,1,0.099937477549999987,-0.0083775804095727845,-0.25900543320902153
4,1,0.099937477549999987,-0.01117010721276371,-0.26993269106558293
5,1,0.099937477549999987,-0.013962634015954637,-0.25532367894201596
6,1,0.099934884969999971,-0.016755160819145569,-0.2681626168987532
7,1,0.099934884969999971,-0.019547687622336492,-0.27616335213282295
8,1,0.099936181259999979,-0.022340214425527419,-0.26802101096540681
9,1,0.099936181259999979,-0.025132741228718343,-0.26950787326554387
10,1,0.099933588679999963,-0.027925268031909273,-0.26806821294318872
11,1,0.099933588679999963,-0.030717794835100187,-0.26747818822091241
12,1,0.099933588679999963,-0.033510321638291138,-0.26941346930997956
13,1,0.099936181259999979,-0.036302848441482051,-0.26806821294318905
14,1,0.099936181259999979,-0.039095375244672985,-0.26511808933180647
15,1,0.099934884969999971,-0.041887902047863933,-0.26677015855418068
16,1,0.099934884969999971,-0.044680428851054839,-0.26573171504297394
17,1,0.099934884969999971,-0.04747295565424578,-0.25825020156450745
18,1,0.099937477549999987,-0.050265482457436686,-0.26334801516497708
19,1,0.099934884969999971,-0.053058009260627634,-0.25357720576407761
20,1,0.099934884969999971,-0.055850536063818547,-0.255205673997561
21,1,0.099936181259999979,-0.058643062867009467,-0.25119350588608047
22,1,0.099933588679999963,-0.061435589670200373,-0.25530007795312526
23,1,0.099933588679999963,-0.064228116473391328,-0.25062708215269508
24,1,0.099934884969999971,-0.067020643276582276,-0.24791296843022281
25,1,0.099933588679999963,-0.069813170079773196,-0.25574849674205519
26,1,0.099934884969999971,-0.072605696882964102,-0.25081589006382354
27,1,0.099934884969999971,-0.075398223686155036,-0.24791296843022242
28,1,0.099934884969999971,-0.078190750489345998,-0.25990227078688188
29,1,0.099934884969999971,-0.080983277292536945,-0.26157794099814741
30,1,0.099934884969999971,-0.083775804095727879,-0.2649528824095691
31,1,0.099934884969999971,-0.086568330898918758,-0.26568451306519203
32,1,0.099934884969999971,-0.089360857702109719,-0.26514169032069751
33,1,0.099934884969999971,-0.092153384505300653,-0.26766699613204104
34,1,0.099932292390000052,-0.094945911308491601,-0.27352004137702413
35,1,0.099933588679999963,-0.097738438111682563,-0.2845889051669318
36,1,0.099930996100000058,-0.10053096491487352,-0.28541493977811927
36,1,0.099930996100000058,-0.10332349171806436,-0.28166238254444037
35,1,0.099932292390000052,-0.10332349171806436,-0.27816943618856332
34,1,0.099930996100000058,-0.10053096491487352,-0.19245064453622926
33,1,0.099933588679999963,-0.097738438111682563,-0.16774040916728822
32,1,0.099932292390000052,-0.094945911308491601,-0.14649951916533316
31,1,0.099934884969999971,-0.092153384505300653,-0.12242651049645085
30,1,0.099934884969999971,-0.089360857702109719,-0.10869073496185325
29,1,0.099933588679999963,-0.086568330898918758,-0.099085132483191438
28,1,0.099934884969999971,-0.083775804095727879,-0.094317732727196804
27,1,0.099937477549999987,-0.080983277292536945,-0.088747899348906631
26,1,0.099937477549999987,-0.078190750489345998,-0.080747164114836817
25,1,0.099937477549999987,-0.075398223686155036,-0.074374897114250424
24,1,0.099937477549999987,-0.072605696882964102,-0.060709924546325997
23,1,0.099936181259999979,-0.069813170079773196,-0.061748368057532518
22,1,0.099936181259999979,-0.067020643276582276,-0.059270264223971303
21,1,0.099938773839999981,-0.064228116473391328,-0.050514297345387413
20,1,0.099938773839999981,-0.061435589670200373,-0.054620869412432424
19,1,0.099937477549999987,-0.058643062867009467,-0.053299214034532839
18,1,0.099937477549999987,-0.055850536063818547,-0.044496045178167028
17,1,0.099937477549999987,-0.053058009260627634,-0.05134033195657476
16,1,0.099940070129999989,-0.050265482457436686,-0.050065878556457319
15,1,0.099941366419999983,-0.04747295565424578,-0.050443494378714246
14,1,0.099941366419999983,-0.044680428851054839,-0.051576341845485318
13,1,0.099941366419999983,-0.041887902047863933,-0.051245928001010445
12,1,0.099941366419999983,-0.039095375244672985,-0.053016002167840123
11,1,0.099940070129999989,-0.036302848441482051,-0.054125248645720193
10,1,0.099940070129999989,-0.033510321638291138,-0.050939115145426817
9,1,0.099940070129999989,-0.030717794835100187,-0.053511622934552139
8,1,0.099942662709999977,-0.027925268031909273,-0.049900671634219948
7,1,0.099942662709999977,-0.025132741228718343,-0.050679504267625144
6,1,0.099942662709999977,-0.022340214425527419,-0.053700430845680894
5,1,0.099942662709999977,-0.019547687622336496,-0.053393617990097154
4,1,0.099942662709999977,-0.016755160819145572,-0.051245928001010445
3,1,0.099941366419999983,-0.013962634015954651,-0.048815026145231026
2,1,0.099941366419999983,-0.011170107212763711,-0.04171112848902183
1,1,0.099943958999999985,-0.0083775804095727879,-0.052213568545543806
0,1,0.099942662709999977,-0.0055850536063818635,-0.042442759144644529
-1,1,0.099945255289999993,-0.0027925268031909335,-0.042631567055773152
-2,1,0.099945255289999993,-6.0715321659188248e-18,-0.048909430100795327
-3,1,0.099945255289999993,0.0027925268031909205,-0.032648348754854332
-4,1,0.099946551580000001,0.0055850536063818505,-0.028966594487848513
-5,1,0.099946551580000001,0.0083775804095727775,-0.036306502032968702
-6,1,0.099947847870000009,0.011170107212763706,-0.022594327487262346
-7,1,0.099946551580000001,0.013962634015954633,-0.024340800665200564
-8,1,0.099949144160000003,0.016755160819145559,-0.020470238487066552
-9,1,0.099949144160000003,0.019547687622336489,-0.011336655786226096
-10,1,0.099947847870000009,0.022340214425527413,-0.01187947853072061
0,2,0.099950440450000011,0.025132741228718343,-0.0074896945969832197
1,2,0.10990983652,0.0027925268031909274,-0.16179295996674109
2,2,0.10991761425999999,0.0055850536063818549,-0.10038318687219976
3,2,0.10992150313000001,0.0083775804095727845,-0.083319671903962708
4,2,0.10992409571000003,0.01117010721276371,-0.05938826916842653
5,2,0.10992539200000004,0.013962634015954637,-0.050467095367605373
6,2,0.10992409571000003,0.016755160819145569,-0.038761004877639026
7,2,0.10992668829,0.019547687622336492,-0.023491165065122641
8,2,0.10992798458000004,0.022340214425527419,-0.016174858508893691
9,2,0.10992668829,0.025132741228718343,-0.0071828817413993728
10,2,0.10992798458000004,0.027925268031909273,-0.00026779199631836226
11,2,0.10993187345000004,0.030717794835100187,-0.0095429806305053957
12,2,0.10993187345000004,0.033510321638291138,-0.0036191324188490992
13,2,0.10993187345000004,0.036302848441482051,-0.0033831225299387618
14,2,0.10993316974000007,0.039095375244672985,-0.0066164580080138357
15,2,0.10993316974000007,0.041887902047863933,-0.0026278908854244928
16,2,0.10993446602999997,0.044680428851054839,-0.0093069707415949464
17,2,0.10993705860999996,0.04747295565424578,-0.010180207330564331
18,2,0.10993705860999996,0.050265482457436686,-0.0063568471302122547
19,2,0.10993835489999999,0.053058009260627634,-0.024812820443021792
20,2,0.10993835489999999,0.055850536063818547,-0.0014714424297626149
21,2,0.10993705860999996,0.058643062867009467,-0.0017546542964552189
22,2,0.10993705860999996,0.061435589670200373,-0.0061208372413015851
23,2,0.10993965118999997,0.064228116473391328,0.0018798979927683427
24,2,0.10994094748000001,0.067020643276582276,-0.0067580639413600836
25,2,0.10994094748000001,0.069813170079773196,0.0011482673371453159
26,2,0.10994094748000001,0.072605696882964102,0.012004722227033296
27,2,0.10994094748000001,0.075398223686155036,-0.001377038474198304
28,2,0.10994354005999998,0.078190750489345998,0.012689150904874167
29,2,0.10994224376999999,0.080983277292536945,0.018306186260946728
30,2,0.10994224376999999,0.083775804095727879,0.015686476494038794
31,2,0.10994483634999999,0.086568330898918758,0.017904969449798674
32,2,0.10994354005999998,0.089360857702109719,0.013798397382754218
33,2,0.10994483634999999,0.092153384505300653,0.023238792939178295
34,2,0.10994483634999999,0.094945911308491601,0.027463369950678534
35,2,0.10994483634999999,0.097738438111682563,0.033434420140117091
36,2,0.10994613264,0.10053096491487352,0.039830288129594604
36,2,0.10994613264,0.10332349171806436,0.035110090351382246
35,2,0.10994613264,0.10332349171806436,0.035228095295837356
34,2,0.10994742893000001,0.10053096491487352,-0.052803593267820262
33,2,0.10994483634999999,0.097738438111682563,-0.074469301069814836
32,2,0.10994483634999999,0.094945911308491601,-0.10087880763891192
31,2,0.10994483634999999,0.092153384505300653,-0.12296933324094513
30,2,0.10994483634999999,0.089360857702109719,-0.13075765957499538
29,2,0.10994613264,0.086568330898918758,-0.14399781434288067
28,2,0.10994613264,0.083775804095727879,-0.1500396674989925
27,2,0.10994613264,0.080983277292536945,-0.162760600511274
26,2,0.10994483634999999,0.078190750489345998,-0.16247738864458167
25,2,0.10994224376999999,0.075398223686155036,-0.16509709841148937
24,2,0.10994224376999999,0.072605696882964102,-0.17897447987943321
23,2,0.10994088266549999,0.069813170079773196,-0.17607155824583279
22,2,0.10994094748000001,0.067020643276582276,-0.18607837753564288
21,2,0.10994094748000001,0.064228116473391328,-0.19660441858105565
20,2,0.10994094748000001,0.061435589670200373,-0.19377229991412845
19,2,0.10993835489999999,0.058643062867009467,-0.19360709299189097
18,2,0.10993835489999999,0.055850536063818547,-0.19287546233626829
17,2,0.10993835489999999,0.053058009260627634,-0.20451074985956147
16,2,0.10993835489999999,0.050265482457436686,-0.21699567298293271
15,2,0.10993835489999999,0.04747295565424578,-0.21272389399365083
14,2,0.10993835489999999,0.044680428851054839,-0.21539080573834046
13,2,0.10993835489999999,0.041887902047863933,-0.21718448089406098
12,2,0.10993965118999997,0.039095375244672985,-0.20946695752668437
11,2,0.10993965118999997,0.036302848441482051,-0.21288910091588806
10,2,0.10993965118999997,0.033510321638291138,-0.20873532687106139
9,2,0.10993841971449998,0.030717794835100187,-0.20587960721524304
8,2,0.10993965118999997,0.027925268031909273,-0.22383995976134047
7,2,0.10993965118999997,0.025132741228718343,-0.21045819906010893
6,2,0.10993965118999997,0.022340214425527419,-0.20949055851557558
5,2,0.10993965118999997,0.019547687622336496,-0.22147986087223437
4,2,0.10993965118999997,0.016755160819145572,-0.21680686507180394
3,2,0.10993965118999997,0.013962634015954651,-0.22407596965025109
2,2,0.10993965118999997,0.011170107212763711,-0.22940979313963078
1,2,0.10993965118999997,0.0083775804095727879,-0.22372195481688509
0,2,0.10993835489999999,0.0055850536063818635,-0.23800055309597729
-1,2,0.10993835489999999,0.0027925268031909335,-0.23224191180655823
-2,2,0.10993576231999998,6.0715321659188248e-18,-0.23686770562920612
0,2,0.10993576231999998,6.0715321659188248e-18,-0.23682050365142407
1,2,0.10993576231999998,-0.0027925268031909274,-0.24982464853039907
2,2,0.10993576231999998,-0.0055850536063818549,-0.24755895359685681
3,2,0.10993576231999998,-0.0083775804095727845,-0.25407282653078989
4,2,0.10993576231999998,-0.01117010721276371,-0.2601146796869015
5,2,0.10993576231999998,-0.013962634015954637,-0.24793656941911388
6,2,0.10993576231999998,-0.016755160819145569,-0.25723535904219197
7,2,0.10993576231999998,-0.019547687622336492,-0.26639254273192392
8,2,0.10993705860999996,-0.022340214425527419,-0.26197915780929548
9,2,0.10993705860999996,-0.025132741228718343,-0.26233317264266132
10,2,0.10993705860999996,-0.027925268031909273,-0.2615779409981473
11,2,0.10993705860999996,-0.030717794835100187,-0.25947745298684277
12,2,0.10993705860999996,-0.033510321638291138,-0.26315920725384861
13,2,0.10993705860999996,-0.036302848441482051,-0.26320640923163058
14,2,0.10993705860999996,-0.039095375244672985,-0.25806139365337893
15,2,0.10993446602999997,-0.041887902047863933,-0.26153073902036544
16,2,0.10993446602999997,-0.044680428851054839,-0.25773097980890392
17,2,0.10993446602999997,-0.04747295565424578,-0.25454484630861113
18,2,0.10993446602999997,-0.050265482457436686,-0.25860421639787351
19,2,0.10993446602999997,-0.053058009260627634,-0.25437963938637337
20,2,0.10993446602999997,-0.055850536063818547,-0.24987185050818109
21,2,0.10993576231999998,-0.058643062867009467,-0.24387719932985147
22,2,0.10993576231999998,-0.061435589670200373,-0.25003705743041871
23,2,0.10993446602999997,-0.064228116473391328,-0.24611929327450208
24,2,0.10993576231999998,-0.067020643276582276,-0.2422959330741504
25,2,0.10993576231999998,-0.069813170079773196,-0.25138231379720888
26,2,0.10993576231999998,-0.072605696882964102,-0.24380639636317825
27,2,0.10993576231999998,-0.075398223686155036,-0.24434921910767299
28,2,0.10993576231999998,-0.078190750489345998,-0.25758937387555786
29,2,0.10993316974000007,-0.080983277292536945,-0.25487526015308609
30,2,0.10993316974000007,-0.083775804095727879,-0.26103511825365255
31,2,0.10993316974000007,-0.086568330898918758,-0.26053949748694072
